0,1
672774,['sap cloud platform']
1369528,['sap fiori']
680795,"['sap hana cloud platform', 'sap hana cloud platform']"
2051290,"['sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration']"
1871962,['sap hcm']
2065967,"['sap hana', 'sap sybase iq']"
1944297,"['sap hana', 'sap hana']"
2385830,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
1236749,['sap business warehouse']
596463,[]
1890909,[]
1639927,"['sap hana', 'sap hana', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori']"
1919346,"['sap hana', 'sap ariba', 'sap hana', 'sap cloud foundry']"
304299,"['sap caf', 'sap caf', 'sap caf', 'sap caf']"
999336,['sap hana']
205373,"['sap business objects', 'sap business objects']"
603110,['sap business warehouse']
408401,[]
832830,"['sap hana', 'sap hana']"
1702819,[]
1894876,['sap hana']
612611,['sap business objects']
2174038,"['sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform']"
686128,['sap cloud foundry']
342686,"['sap netweaver', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq']"
495549,[]
656338,[]
657204,"['sap hana', 'sap hana']"
2428106,[]
2469639,"['sap sybase iq', 'sap asset manager', 'sap asset manager', 'sap fiori', 'sap asset manager', 'sap cloud platform']"
390852,[]
1481046,['sap digital manufacturing insights']
1427745,"['sap lumira', 'sap hana']"
520653,"['sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira']"
530102,['sap hana']
458716,[]
2583457,[]
2031301,"['sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver']"
457013,"['sap business warehouse', 'sap business warehouse', 'sap business warehouse']"
428943,"['sap predictive analytics', 'sap hana']"
1791357,[]
388593,[]
298179,['sap hec']
2279541,['sap hana']
430773,['sap hana']
1776304,[]
214471,[]
1171972,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
719985,"['sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration']"
171807,"['sap solution manager', 'sap ecc']"
1696434,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
2493203,[]
307997,[]
2178517,['sap hana']
227915,[]
219946,"['sap hana', 'sap fiori']"
2411192,"['sap business objects', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap lumira']"
1982009,['sap hana']
1723671,[]
947540,"['sap hana cloud platform', 'sap hana', 'sap cloud foundry', 'sap cloud platform', 'sap hana', 'sap hana cloud platform', 'sap hana']"
1983274,[]
1471737,[]
1167945,"['sap cloud foundry', 'sap hana cloud platform']"
