0,1
1909173,"['sap hana', 'sap hana']"
1828091,"['sap business intelligence', 'sap business objects', 'sap lumira']"
2189234,['sap hana']
1018171,"['sap cloud application lifecycle management', 'sap cloud foundry']"
2046464,"['sap lumira', 'sap lumira']"
1451891,['sap hana']
1480720,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry']"
2238917,"['sap hana', 'sap hdi', 'sap hdi']"
576384,"['sap netweaver', 'sap netweaver']"
1950733,"['sap hana', 'sap hana']"
1084832,['sap cloud foundry']
619298,['sap cloud foundry']
1583668,"['sap ariba', 'sap ariba', 'sap hana', 'sap hana cloud platform', 'sap hana cloud platform', 'sap ariba', 'sap ariba', 'sap hana cloud platform', 'sap hana cloud platform']"
1893899,['sap hana']
1174779,['sap cloud foundry']
2187970,[]
727763,['sap web ide']
252020,"['sap ase', 'sap sybase iq', 'sap sybase iq']"
2119590,[]
625190,[]
946099,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry']"
302745,"['sap hana', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform']"
260068,"['sap cloud foundry', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap gateway', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
680309,"['sap hana cloud platform', 'sap hana cloud platform']"
1409469,"['sap erp', 'sap business warehouse', 'sap erp']"
1416128,['sap business objects']
1639817,"['sap hana', 'sap hana', 'sap hana']"
2533888,[]
1478760,[]
2446068,[]
2481088,['sap fiori']
1659426,['sap fiori']
2030968,"['sap netweaver', 'sap netweaver', 'sap netweaver']"
1149299,[]
480761,['sap business suite']
1008975,[]
532650,"['sap ase', 'sap sybase iq']"
1555013,"['sap cloud platform', 'sap cloud foundry', 'sap hana']"
1603330,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
970509,[]
2340059,['sap netweaver']
2582677,[]
2002211,"['sap hybris', 'sap hybris', 'sap hybris', 'sap hybris']"
2237088,['sap hana']
228554,['sap hana']
1892446,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
2130599,"['sap hybris', 'sap predictive analytics', 'sap hana', 'sap predictive analytics', 'sap hana']"
1554339,['sap hybris']
2141149,"['sap ariba', 'sap ariba', 'sap ariba', 'sap ariba']"
1343594,['sap netweaver']
596909,['sap netweaver']
1891856,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
189302,"['sap hana cloud platform', 'sap hana cloud platform', 'sap fiori', 'sap fiori']"
2180342,"['sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq']"
1897468,"['sap hana', 'sap hana', 'sap hana', 'sap hana']"
519414,[]
2075677,['sap hana']
1291768,[]
947579,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap web analytics', 'sap cloud foundry']"
962908,['sap cloud platform']
224730,"['sap customer engagement center', 'sap cloud platform', 'sap customer engagement center', 'sap cloud foundry', 'sap erp', 'sap hybris', 'sap hybris', 'sap erp']"
1399755,['sap hana']
1837845,['sap erp']
421698,"['sap predictive analytics', 'sap predictive analytics', 'sap predictive analytics']"
2084856,"['sap appcenter', 'sap appcenter', 'sap appcenter', 'sap appcenter']"
824879,['sap marketing']
2190207,['sap cloud platform']
715334,"['sap hana', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap hana', 'sap hana', 'sap cloud platform', 'sap hana', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap hana', 'sap cloud platform', 'sap hana', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap hana']"
983909,['sap ariba']
874200,"['sap cloud foundry', 'sap hdi']"
1891549,"['sap hana cloud', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap cloud foundry']"
1090675,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
1393711,[]
489103,"['sap hana', 'sap hana', 'sap hana']"
1434936,['sap hana']
1343128,[]
1481786,"['sap cloud foundry', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry']"
2003356,"['sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp', 'sap erp']"
989384,"['sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration']"
1554585,['sap hana cloud platform']
944026,"['sap fiori', 'sap cloud platform', 'sap cloud platform']"
423571,[]
1987520,"['sap cloud platform', 'sap cloud platform']"
169134,"['sap erp', 'sap ariba', 'sap ariba', 'sap erp']"
519299,['sap lumira']
945554,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
536702,"['sap business warehouse', 'sap business warehouse']"
413917,"['sap retail', 'sap hana', 'sap customer activity repository', 'sap netweaver', 'sap hana', 'sap hana', 'sap hana', 'sap fiori', 'sap hana', 'sap hana', 'sap hana', 'sap fiori', 'sap hana', 'sap hana']"
813815,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
477107,"['sap fiori', 'sap fiori']"
940857,[]
1360264,"['sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap hana', 'sap netweaver']"
1938602,['sap cloud foundry']
1481628,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud', 'sap hana', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud', 'sap hana cloud']"
448496,"['sap fiori', 'sap fiori', 'sap fiori']"
2034867,['sap netweaver']
1555431,['sap hana cloud platform']
2545257,[]
256063,"['sap ase', 'sap ase', 'sap ase', 'sap ase', 'sap ase']"
1411933,"['sap hana', 'sap hana']"
1658035,['sap hana']
2525893,['sap netweaver']
1354175,[]
1676976,['sap icm']
779550,['sap gateway']
2256000,[]
1973483,[]
1174294,"['sap cloud platform', 'sap cloud platform', 'sap cloud foundry', 'sap web analytics', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap web analytics', 'sap web analytics']"
1612059,"['sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap mobile platform', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap netweaver', 'sap fiori']"
1686348,"['sap hana', 'sap hana']"
515821,['sap business warehouse']
1905579,"['sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap cloud foundry']"
1144971,"['sap hana', 'sap hana', 'sap cloud platform']"
1694612,['sap group reporting data collection']
